code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,num_assessments_submitted,avg_score,avg_days_late,num_late_submissions,avg_assessment_weight,total_clicks,num_active_days,num_active_weeks,first_active_date,last_active_date,avg_weekly_clicks,engagement_span_days,date_registration,at_risk
DDD,2014J,590753,M,North Western Region,A Level or Equivalent,10-20,0-35,0,60,N,1.0,50.0,14.0,1.0,5.0,78.0,12.0,9.0,-25.0,45.0,8.666666666666666,70.0,-101.0,1
DDD,2014J,590886,M,North Western Region,HE Qualification,20-30%,0-35,1,90,N,7.0,67.85714285714286,0.8333333333333334,1.0,28.571428571428573,1101.0,143.0,39.0,-24.0,254.0,28.23076923076923,278.0,-85.0,0
DDD,2014J,590920,F,East Midlands Region,Lower Than A Level,20-30%,0-35,1,60,N,7.0,58.714285714285715,-2.1666666666666665,0.0,28.571428571428573,880.0,72.0,36.0,-23.0,255.0,24.444444444444443,278.0,-101.0,0
DDD,2014J,591540,M,North Western Region,A Level or Equivalent,0-10%,35-55,0,60,N,7.0,79.57142857142857,-1.1666666666666667,0.0,28.571428571428573,686.0,55.0,30.0,-17.0,237.0,22.866666666666667,254.0,-36.0,0
DDD,2014J,591852,F,Scotland,A Level or Equivalent,0-10%,35-55,2,60,Y,2.0,67.5,3.5,1.0,7.5,469.0,27.0,11.0,-21.0,75.0,42.63636363636363,96.0,-81.0,1
DDD,2014J,592214,F,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,7.0,84.28571428571429,-1.0,0.0,28.571428571428573,8669.0,173.0,42.0,-25.0,253.0,206.4047619047619,278.0,-94.0,0
DDD,2014J,592221,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,90,N,7.0,67.14285714285714,-0.8333333333333334,1.0,28.571428571428573,394.0,62.0,30.0,-25.0,256.0,13.133333333333333,281.0,-29.0,0
DDD,2014J,592344,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,180,N,0.0,,,0.0,,97.0,9.0,5.0,-23.0,9.0,19.4,32.0,-144.0,1
DDD,2014J,592661,M,Scotland,A Level or Equivalent,40-50%,0-35,0,60,N,7.0,63.142857142857146,1.0,1.0,28.571428571428573,1101.0,80.0,33.0,-13.0,262.0,33.36363636363637,275.0,-108.0,0
DDD,2014J,592899,M,South Region,Lower Than A Level,40-50%,35-55,0,60,N,7.0,65.57142857142857,1.5,2.0,28.571428571428573,378.0,55.0,32.0,-24.0,249.0,11.8125,273.0,-113.0,1
DDD,2014J,593099,M,North Region,Lower Than A Level,20-30%,0-35,1,60,N,7.0,80.85714285714286,-6.333333333333333,0.0,28.571428571428573,1035.0,139.0,39.0,-25.0,243.0,26.53846153846154,268.0,-142.0,0
DDD,2014J,593373,M,North Region,A Level or Equivalent,Unknown,0-35,0,60,N,7.0,73.28571428571429,-0.6666666666666666,0.0,28.571428571428573,333.0,38.0,21.0,-21.0,240.0,15.857142857142858,261.0,-154.0,0
DDD,2014J,593556,M,Scotland,HE Qualification,30-40%,0-35,0,60,N,3.0,47.666666666666664,1.0,2.0,8.333333333333334,124.0,17.0,12.0,-24.0,107.0,10.333333333333334,131.0,-29.0,1
DDD,2014J,593903,M,South Region,A Level or Equivalent,70-80%,0-35,1,210,N,7.0,60.714285714285715,-4.0,0.0,28.571428571428573,542.0,85.0,32.0,16.0,241.0,16.9375,225.0,13.0,0
DDD,2014J,593976,F,Yorkshire Region,Lower Than A Level,50-60%,35-55,0,60,N,7.0,81.42857142857143,-0.8333333333333334,0.0,28.571428571428573,697.0,102.0,36.0,-24.0,243.0,19.36111111111111,267.0,-120.0,0
DDD,2014J,594033,F,East Anglian Region,A Level or Equivalent,90-100%,35-55,0,60,N,7.0,76.57142857142857,-1.5,0.0,28.571428571428573,1525.0,92.0,32.0,-25.0,242.0,47.65625,267.0,-113.0,0
DDD,2014J,594048,M,South East Region,Lower Than A Level,60-70%,0-35,0,60,N,7.0,44.42857142857143,-0.5,0.0,28.571428571428573,729.0,80.0,37.0,-24.0,261.0,19.7027027027027,285.0,-43.0,0
DDD,2014J,594071,F,Scotland,A Level or Equivalent,40-50%,0-35,0,60,N,7.0,83.0,0.16666666666666666,1.0,28.571428571428573,837.0,78.0,32.0,-21.0,261.0,26.15625,282.0,-101.0,0
DDD,2014J,594161,M,West Midlands Region,Lower Than A Level,0-10%,0-35,0,60,N,7.0,89.14285714285714,-3.0,0.0,28.571428571428573,1304.0,78.0,35.0,-25.0,256.0,37.25714285714286,281.0,-86.0,0
DDD,2014J,594164,F,North Western Region,HE Qualification,0-10%,0-35,1,270,Y,0.0,,,0.0,,0.0,0.0,0.0,,,,,-113.0,1
DDD,2014J,594329,M,Wales,Lower Than A Level,90-100%,0-35,0,60,N,7.0,51.0,-1.6666666666666667,0.0,28.571428571428573,271.0,37.0,24.0,-8.0,254.0,11.291666666666666,262.0,-44.0,1
DDD,2014J,594950,M,North Western Region,HE Qualification,80-90%,35-55,0,60,N,7.0,93.42857142857143,-2.3333333333333335,0.0,28.571428571428573,1502.0,116.0,36.0,-25.0,254.0,41.72222222222222,279.0,-136.0,0
DDD,2014J,595215,M,Wales,A Level or Equivalent,80-90%,0-35,0,60,N,7.0,79.14285714285714,-1.0,0.0,28.571428571428573,1994.0,84.0,36.0,-23.0,243.0,55.388888888888886,266.0,-50.0,0
DDD,2014J,595310,M,Scotland,HE Qualification,20-30%,0-35,0,180,N,7.0,85.85714285714286,-0.3333333333333333,0.0,28.571428571428573,2424.0,121.0,36.0,-25.0,258.0,67.33333333333333,283.0,-44.0,0
DDD,2014J,595396,F,South Region,A Level or Equivalent,60-70%,0-35,1,60,N,5.0,49.4,-77.0,0.0,15.0,51.0,4.0,4.0,-21.0,22.0,12.75,43.0,-30.0,1
DDD,2014J,595741,M,South Region,Lower Than A Level,80-90%,0-35,0,60,N,7.0,63.0,0.0,0.0,28.571428571428573,405.0,37.0,18.0,-25.0,240.0,22.5,265.0,-35.0,1
DDD,2014J,595787,M,Wales,HE Qualification,20-30%,0-35,0,60,N,4.0,57.0,5.0,3.0,12.5,519.0,43.0,23.0,-25.0,167.0,22.565217391304348,192.0,-30.0,1
DDD,2014J,595876,M,Yorkshire Region,A Level or Equivalent,70-80%,0-35,0,60,N,7.0,61.714285714285715,0.16666666666666666,1.0,28.571428571428573,747.0,65.0,30.0,-25.0,240.0,24.9,265.0,-45.0,0
DDD,2014J,595883,F,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,5.0,49.8,1.2,2.0,15.0,767.0,60.0,24.0,-24.0,189.0,31.958333333333332,213.0,-116.0,1
DDD,2014J,596322,F,Scotland,HE Qualification,80-90%,35-55,0,60,N,7.0,91.14285714285714,-1.6666666666666667,0.0,28.571428571428573,2947.0,164.0,40.0,-25.0,240.0,73.675,265.0,-113.0,0
DDD,2014J,596359,M,East Anglian Region,HE Qualification,90-100%,0-35,0,60,N,7.0,66.85714285714286,0.3333333333333333,1.0,28.571428571428573,472.0,66.0,29.0,-11.0,240.0,16.275862068965516,251.0,-24.0,0
DDD,2014J,596420,M,North Region,A Level or Equivalent,10-20,0-35,0,60,N,3.0,58.333333333333336,0.0,0.0,8.333333333333334,334.0,27.0,11.0,-25.0,67.0,30.363636363636363,92.0,-60.0,1
DDD,2014J,596620,F,East Midlands Region,Lower Than A Level,20-30%,0-35,2,120,Y,3.0,87.66666666666667,-2.3333333333333335,0.0,8.333333333333334,141.0,22.0,12.0,-18.0,75.0,11.75,93.0,-160.0,1
DDD,2014J,596759,F,Scotland,Lower Than A Level,70-80%,0-35,0,60,N,7.0,66.0,-1.6666666666666667,0.0,28.571428571428573,2055.0,168.0,39.0,-25.0,248.0,52.69230769230769,273.0,-109.0,0
DDD,2014J,597529,M,London Region,Lower Than A Level,50-60%,35-55,0,60,N,7.0,66.42857142857143,-2.0,0.0,28.571428571428573,1180.0,169.0,39.0,-18.0,255.0,30.256410256410255,273.0,-148.0,0
DDD,2014J,597608,M,South East Region,A Level or Equivalent,70-80%,35-55,0,60,N,7.0,83.28571428571429,-0.3333333333333333,0.0,28.571428571428573,1434.0,137.0,36.0,-25.0,242.0,39.833333333333336,267.0,-39.0,0
DDD,2014J,597779,F,Scotland,A Level or Equivalent,20-30%,0-35,0,60,N,5.0,65.4,-0.2,1.0,15.0,82.0,16.0,11.0,-6.0,195.0,7.454545454545454,201.0,-99.0,1
DDD,2014J,597786,M,London Region,Lower Than A Level,20-30%,0-35,0,60,N,7.0,69.0,-0.3333333333333333,0.0,28.571428571428573,1843.0,116.0,34.0,-22.0,241.0,54.205882352941174,263.0,-22.0,0
DDD,2014J,597814,M,South West Region,A Level or Equivalent,50-60%,0-35,0,270,N,1.0,50.0,-1.0,0.0,5.0,122.0,10.0,7.0,-25.0,30.0,17.428571428571427,55.0,-85.0,1
DDD,2014J,598103,M,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,60,N,7.0,65.85714285714286,-0.5,0.0,28.571428571428573,760.0,136.0,41.0,-25.0,254.0,18.536585365853657,279.0,-91.0,0
DDD,2014J,598123,M,West Midlands Region,A Level or Equivalent,10-20,0-35,1,240,Y,1.0,67.0,-21.0,0.0,5.0,23.0,2.0,2.0,-9.0,-6.0,11.5,3.0,-38.0,1
DDD,2014J,598141,M,Scotland,HE Qualification,30-40%,35-55,0,120,N,7.0,79.0,-1.1666666666666667,0.0,28.571428571428573,2296.0,169.0,41.0,-25.0,261.0,56.0,286.0,-36.0,0
DDD,2014J,598283,F,Scotland,HE Qualification,40-50%,0-35,0,120,N,0.0,,,0.0,,169.0,22.0,11.0,-25.0,66.0,15.363636363636363,91.0,-43.0,1
DDD,2014J,598303,M,London Region,A Level or Equivalent,20-30%,0-35,0,60,N,5.0,52.2,5.6,2.0,15.0,289.0,37.0,18.0,-23.0,184.0,16.055555555555557,207.0,-24.0,1
DDD,2014J,598493,M,East Anglian Region,Lower Than A Level,70-80%,35-55,0,60,Y,1.0,10.0,12.0,1.0,5.0,161.0,13.0,7.0,-15.0,38.0,23.0,53.0,-99.0,1
DDD,2014J,598536,F,East Midlands Region,A Level or Equivalent,0-10%,0-35,1,60,N,7.0,51.42857142857143,0.8333333333333334,1.0,28.571428571428573,350.0,40.0,23.0,-19.0,240.0,15.217391304347826,259.0,-91.0,1
DDD,2014J,599083,F,West Midlands Region,A Level or Equivalent,90-100%,0-35,0,60,N,7.0,86.71428571428571,-3.1666666666666665,0.0,28.571428571428573,2735.0,160.0,41.0,-25.0,248.0,66.70731707317073,273.0,-131.0,0
DDD,2014J,599270,M,West Midlands Region,Lower Than A Level,20-30%,0-35,0,60,N,2.0,62.5,-1.5,0.0,7.5,73.0,7.0,3.0,15.0,41.0,24.333333333333332,26.0,-59.0,1
DDD,2014J,599651,M,South East Region,Lower Than A Level,60-70%,0-35,0,60,N,2.0,77.5,-1.0,0.0,7.5,165.0,13.0,6.0,11.0,60.0,27.5,49.0,-21.0,1
DDD,2014J,599742,F,South West Region,A Level or Equivalent,80-90%,0-35,1,60,N,1.0,85.0,-21.0,0.0,5.0,0.0,0.0,0.0,,,,,-155.0,1
DDD,2014J,599837,F,Scotland,A Level or Equivalent,0-10%,35-55,2,60,Y,4.0,79.25,-59.5,0.0,12.5,86.0,9.0,4.0,-25.0,4.0,21.5,29.0,-66.0,1
DDD,2014J,599877,M,London Region,A Level or Equivalent,40-50%,0-35,0,120,N,0.0,,,0.0,,0.0,0.0,0.0,,,,,-60.0,1
DDD,2014J,600033,M,South Region,Lower Than A Level,80-90%,35-55,0,60,N,7.0,90.71428571428571,-2.0,0.0,28.571428571428573,4012.0,194.0,41.0,-25.0,261.0,97.85365853658537,286.0,-134.0,0
DDD,2014J,600502,M,London Region,Lower Than A Level,70-80%,0-35,0,150,N,6.0,56.666666666666664,0.6,1.0,29.166666666666668,1198.0,70.0,30.0,-12.0,255.0,39.93333333333333,267.0,-162.0,1
DDD,2014J,600554,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,60,Y,1.0,65.0,-1.0,0.0,5.0,186.0,21.0,9.0,-25.0,46.0,20.666666666666668,71.0,-44.0,1
DDD,2014J,600616,M,South East Region,A Level or Equivalent,80-90%,0-35,0,120,N,0.0,,,0.0,,188.0,11.0,5.0,-25.0,4.0,37.6,29.0,-150.0,1
DDD,2014J,600680,M,East Midlands Region,Lower Than A Level,60-70%,35-55,0,60,N,7.0,68.85714285714286,-0.8333333333333334,0.0,28.571428571428573,737.0,60.0,32.0,-14.0,246.0,23.03125,260.0,-59.0,0
DDD,2014J,601418,M,North Region,HE Qualification,Unknown,35-55,0,60,N,7.0,85.71428571428571,-0.6666666666666666,0.0,28.571428571428573,387.0,58.0,27.0,-11.0,240.0,14.333333333333334,251.0,-20.0,0
DDD,2014J,601488,M,North Western Region,Lower Than A Level,20-30%,0-35,1,60,N,7.0,51.57142857142857,-0.16666666666666666,0.0,28.571428571428573,687.0,70.0,30.0,-25.0,251.0,22.9,276.0,-35.0,0
DDD,2014J,602029,F,East Midlands Region,Lower Than A Level,70-80%,35-55,0,60,N,7.0,69.0,-3.8333333333333335,0.0,28.571428571428573,4109.0,119.0,39.0,-25.0,250.0,105.35897435897436,275.0,-122.0,0
DDD,2014J,602185,M,Scotland,HE Qualification,50-60%,0-35,0,90,N,7.0,79.14285714285714,-0.8333333333333334,0.0,28.571428571428573,1081.0,98.0,37.0,-25.0,256.0,29.216216216216218,281.0,-60.0,0
DDD,2014J,602318,M,North Region,Lower Than A Level,Unknown,0-35,0,60,N,7.0,88.42857142857143,0.0,0.0,28.571428571428573,1187.0,99.0,36.0,-25.0,241.0,32.97222222222222,266.0,-27.0,0
DDD,2014J,602528,M,East Anglian Region,HE Qualification,90-100%,35-55,0,60,N,7.0,80.14285714285714,-0.3333333333333333,0.0,28.571428571428573,900.0,70.0,34.0,-18.0,260.0,26.470588235294116,278.0,-35.0,0
DDD,2014J,603224,F,South Region,A Level or Equivalent,90-100%,35-55,0,60,N,6.0,91.66666666666667,-3.4,0.0,29.166666666666668,4915.0,188.0,42.0,-25.0,262.0,117.02380952380952,287.0,-35.0,0
DDD,2014J,603303,M,North Region,A Level or Equivalent,Unknown,0-35,0,120,N,7.0,69.28571428571429,0.0,0.0,28.571428571428573,1180.0,109.0,37.0,-23.0,240.0,31.89189189189189,263.0,-30.0,0
DDD,2014J,603406,M,North Western Region,Lower Than A Level,20-30%,0-35,0,60,N,7.0,64.14285714285714,-0.6666666666666666,1.0,28.571428571428573,591.0,89.0,37.0,-25.0,248.0,15.972972972972974,273.0,-30.0,0
DDD,2014J,603490,F,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,120,N,0.0,,,0.0,,94.0,8.0,4.0,-18.0,1.0,23.5,19.0,-67.0,1
DDD,2014J,603493,F,East Anglian Region,No Formal quals,60-70%,0-35,0,60,N,4.0,69.5,1.25,1.0,12.5,482.0,49.0,21.0,-25.0,144.0,22.952380952380953,169.0,-71.0,1
DDD,2014J,603726,M,South West Region,A Level or Equivalent,70-80%,0-35,0,60,N,2.0,50.0,0.0,0.0,7.5,114.0,12.0,8.0,-23.0,41.0,14.25,64.0,-36.0,1
DDD,2014J,603961,M,South Region,Lower Than A Level,Unknown,0-35,0,60,N,6.0,74.66666666666667,-3.0,1.0,29.166666666666668,468.0,67.0,29.0,-12.0,240.0,16.137931034482758,252.0,-85.0,0
DDD,2014J,604500,M,South Region,Lower Than A Level,70-80%,0-35,0,60,N,7.0,50.714285714285715,0.3333333333333333,1.0,28.571428571428573,725.0,55.0,31.0,-15.0,250.0,23.387096774193548,265.0,-17.0,0
DDD,2014J,604632,M,South West Region,A Level or Equivalent,0-10%,0-35,0,180,N,1.0,85.0,0.0,0.0,10.0,35.0,4.0,3.0,34.0,47.0,11.666666666666666,13.0,,1
DDD,2014J,604671,M,North Western Region,Lower Than A Level,20-30%,0-35,0,60,N,7.0,56.285714285714285,0.3333333333333333,1.0,28.571428571428573,445.0,52.0,21.0,-13.0,237.0,21.19047619047619,250.0,-65.0,1
DDD,2014J,604709,M,North Western Region,Lower Than A Level,20-30%,0-35,0,60,N,7.0,66.28571428571429,0.0,1.0,28.571428571428573,505.0,48.0,17.0,-7.0,194.0,29.705882352941178,201.0,-65.0,0
DDD,2014J,605070,M,North Region,A Level or Equivalent,Unknown,0-35,1,120,N,5.0,63.4,6.6,3.0,15.0,1702.0,93.0,29.0,-10.0,239.0,58.689655172413794,249.0,-14.0,1
DDD,2014J,605118,F,North Western Region,Lower Than A Level,40-50%,35-55,1,130,N,6.0,78.5,0.0,0.0,31.666666666666668,445.0,20.0,14.0,6.0,239.0,31.785714285714285,233.0,-3.0,0
DDD,2014J,605313,M,North Region,A Level or Equivalent,30-40%,0-35,1,90,N,0.0,,,0.0,,7.0,2.0,2.0,4.0,10.0,3.5,6.0,-162.0,1
DDD,2014J,605488,F,Scotland,A Level or Equivalent,80-90%,0-35,0,120,N,7.0,77.71428571428571,-4.333333333333333,1.0,28.571428571428573,929.0,117.0,41.0,-25.0,258.0,22.658536585365855,283.0,-136.0,0
DDD,2014J,605676,M,South East Region,A Level or Equivalent,60-70%,0-35,0,120,N,0.0,,,0.0,,9.0,1.0,1.0,-23.0,-23.0,9.0,0.0,-30.0,1
DDD,2014J,605759,M,East Midlands Region,A Level or Equivalent,50-60%,0-35,1,90,N,7.0,57.285714285714285,-6.5,0.0,28.571428571428573,3923.0,233.0,42.0,-17.0,260.0,93.4047619047619,277.0,-20.0,0
DDD,2014J,605859,M,East Anglian Region,Lower Than A Level,80-90%,0-35,1,60,N,4.0,71.75,-59.5,0.0,12.5,26.0,12.0,6.0,-24.0,36.0,4.333333333333333,60.0,-36.0,1
DDD,2014J,605876,M,North Western Region,A Level or Equivalent,20-30%,0-35,0,60,N,7.0,77.57142857142857,-2.3333333333333335,0.0,28.571428571428573,3449.0,185.0,42.0,-25.0,262.0,82.11904761904762,287.0,-129.0,0
DDD,2014J,606089,M,North Region,A Level or Equivalent,20-30%,0-35,0,120,N,0.0,,,0.0,,10.0,5.0,5.0,-25.0,38.0,2.0,63.0,-80.0,1
DDD,2014J,606247,M,North Region,A Level or Equivalent,10-20,0-35,0,60,N,0.0,,,0.0,,0.0,0.0,0.0,,,,,-44.0,1
DDD,2014J,606757,M,Scotland,HE Qualification,90-100%,35-55,0,60,N,7.0,68.85714285714286,-5.0,0.0,28.571428571428573,1279.0,101.0,40.0,-24.0,257.0,31.975,281.0,-107.0,0
DDD,2014J,606837,M,South West Region,Lower Than A Level,70-80%,35-55,0,60,N,3.0,85.0,-1.0,0.0,8.333333333333334,332.0,29.0,15.0,-6.0,175.0,22.133333333333333,181.0,-109.0,1
DDD,2014J,607110,M,South Region,A Level or Equivalent,70-80%,0-35,1,60,N,1.0,51.0,,0.0,100.0,0.0,0.0,0.0,,,,,-27.0,1
DDD,2014J,607483,M,South East Region,Lower Than A Level,60-70%,0-35,0,60,N,7.0,67.57142857142857,0.0,0.0,28.571428571428573,1176.0,81.0,33.0,-14.0,243.0,35.63636363636363,257.0,-39.0,0
DDD,2014J,607525,M,South East Region,Lower Than A Level,50-60%,35-55,0,60,N,7.0,66.0,-1.0,0.0,28.571428571428573,990.0,127.0,41.0,-25.0,261.0,24.146341463414632,286.0,-135.0,1
DDD,2014J,607638,M,North Western Region,A Level or Equivalent,20-30%,0-35,1,60,N,7.0,78.14285714285714,-2.3333333333333335,1.0,28.571428571428573,1447.0,95.0,35.0,-24.0,243.0,41.34285714285714,267.0,-85.0,0
DDD,2014J,607767,M,West Midlands Region,A Level or Equivalent,90-100%,0-35,0,120,N,7.0,83.71428571428571,-1.1666666666666667,1.0,28.571428571428573,688.0,61.0,27.0,-13.0,240.0,25.48148148148148,253.0,-15.0,0
DDD,2014J,607975,M,South West Region,A Level or Equivalent,90-100%,0-35,0,60,N,7.0,58.57142857142857,-1.3333333333333333,0.0,28.571428571428573,493.0,28.0,19.0,-14.0,239.0,25.94736842105263,253.0,-99.0,0
DDD,2014J,608746,F,West Midlands Region,Lower Than A Level,10-20,0-35,1,120,N,7.0,75.71428571428571,-0.3333333333333333,0.0,28.571428571428573,573.0,74.0,37.0,-25.0,257.0,15.486486486486486,282.0,-30.0,0
DDD,2014J,608775,F,East Midlands Region,A Level or Equivalent,10-20,0-35,0,120,Y,7.0,69.0,0.8333333333333334,1.0,28.571428571428573,2571.0,176.0,40.0,-25.0,261.0,64.275,286.0,-162.0,0
DDD,2014J,608842,M,South West Region,A Level or Equivalent,70-80%,0-35,0,60,N,7.0,74.28571428571429,-0.3333333333333333,0.0,28.571428571428573,1673.0,131.0,36.0,-25.0,240.0,46.47222222222222,265.0,-162.0,0
DDD,2014J,608943,F,South West Region,Lower Than A Level,30-40%,0-35,1,60,Y,2.0,54.0,1.5,1.0,7.5,165.0,29.0,17.0,-17.0,128.0,9.705882352941176,145.0,-128.0,1
DDD,2014J,609242,M,North Western Region,Lower Than A Level,10-20,0-35,1,120,N,0.0,,,0.0,,30.0,2.0,2.0,-1.0,15.0,15.0,16.0,-74.0,1
DDD,2014J,609245,M,Scotland,HE Qualification,80-90%,55<=,0,60,N,7.0,77.14285714285714,-4.333333333333333,0.0,28.571428571428573,1958.0,149.0,41.0,-23.0,255.0,47.75609756097561,278.0,-136.0,0
DDD,2014J,609556,M,West Midlands Region,A Level or Equivalent,90-100%,0-35,0,60,N,7.0,78.28571428571429,-1.3333333333333333,0.0,28.571428571428573,1240.0,129.0,38.0,-25.0,242.0,32.63157894736842,267.0,-107.0,0
DDD,2014J,609655,M,Ireland,Lower Than A Level,Unknown,0-35,0,60,N,1.0,45.0,0.0,0.0,5.0,62.0,5.0,4.0,-5.0,24.0,15.5,29.0,-45.0,1
DDD,2014J,609681,M,South East Region,A Level or Equivalent,10-20,0-35,2,150,N,0.0,,,0.0,,0.0,0.0,0.0,,,,,-67.0,1
DDD,2014J,610197,M,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,7.0,79.14285714285714,1.1666666666666667,2.0,28.571428571428573,974.0,56.0,21.0,-11.0,239.0,46.38095238095238,250.0,-88.0,0
DDD,2014J,610537,M,North Western Region,A Level or Equivalent,50-60%,0-35,1,120,N,4.0,44.75,2.5,1.0,12.5,58.0,14.0,10.0,-17.0,111.0,5.8,128.0,-88.0,1
DDD,2014J,610609,F,South Region,Lower Than A Level,60-70%,0-35,1,60,N,0.0,,,0.0,,4.0,1.0,1.0,3.0,3.0,4.0,0.0,-136.0,1
DDD,2014J,610622,F,East Midlands Region,Lower Than A Level,0-10%,0-35,0,210,N,1.0,75.0,-1.0,0.0,5.0,42.0,10.0,6.0,-12.0,26.0,7.0,38.0,-149.0,1
DDD,2014J,610828,M,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,90,N,7.0,54.0,-0.6666666666666666,0.0,28.571428571428573,1411.0,116.0,35.0,-25.0,261.0,40.31428571428572,286.0,-99.0,1
DDD,2014J,611013,M,South Region,Lower Than A Level,30-40%,0-35,0,60,N,7.0,55.42857142857143,1.3333333333333333,1.0,28.571428571428573,220.0,28.0,13.0,15.0,239.0,16.923076923076923,224.0,-23.0,0
DDD,2014J,611159,M,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,60,N,7.0,69.85714285714286,-1.3333333333333333,0.0,28.571428571428573,524.0,74.0,37.0,-25.0,235.0,14.162162162162161,260.0,-30.0,0
DDD,2014J,611235,F,South Region,Lower Than A Level,90-100%,0-35,0,60,N,4.0,89.25,1.25,2.0,12.5,302.0,39.0,17.0,-6.0,133.0,17.764705882352942,139.0,-79.0,1
DDD,2014J,611356,F,South Region,A Level or Equivalent,60-70%,0-35,2,90,N,0.0,,,0.0,,75.0,5.0,3.0,-11.0,26.0,25.0,37.0,-143.0,1
DDD,2014J,611588,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,120,N,5.0,41.6,0.4,1.0,15.0,374.0,38.0,17.0,-7.0,173.0,22.0,180.0,-91.0,1
DDD,2014J,611790,F,South Region,A Level or Equivalent,40-50%,0-35,0,60,Y,7.0,87.71428571428571,-1.0,0.0,28.571428571428573,786.0,84.0,36.0,-22.0,240.0,21.833333333333332,262.0,-143.0,0
DDD,2014J,611800,M,East Midlands Region,Lower Than A Level,0-10%,0-35,1,60,N,7.0,69.0,0.0,0.0,28.571428571428573,1996.0,109.0,36.0,-1.0,249.0,55.44444444444444,250.0,-73.0,0
DDD,2014J,611865,M,London Region,A Level or Equivalent,50-60%,0-35,1,60,N,3.0,39.0,0.3333333333333333,1.0,13.333333333333334,97.0,6.0,6.0,-8.0,111.0,16.166666666666668,119.0,-108.0,1
DDD,2014J,611982,M,Wales,A Level or Equivalent,0-10%,0-35,0,120,N,7.0,70.0,0.8333333333333334,1.0,28.571428571428573,310.0,40.0,19.0,15.0,254.0,16.31578947368421,239.0,-44.0,0
DDD,2014J,612443,F,Ireland,A Level or Equivalent,30-40%,35-55,1,60,N,3.0,65.33333333333333,-37.333333333333336,1.0,25.0,91.0,16.0,11.0,16.0,237.0,8.272727272727273,221.0,13.0,1
DDD,2014J,612615,M,North Region,Lower Than A Level,Unknown,0-35,0,60,N,0.0,,,0.0,,25.0,5.0,2.0,-25.0,-20.0,12.5,5.0,-53.0,1
DDD,2014J,612717,M,North Region,HE Qualification,Unknown,0-35,0,180,N,7.0,49.57142857142857,-0.5,0.0,28.571428571428573,1567.0,111.0,38.0,-24.0,257.0,41.23684210526316,281.0,-50.0,0
DDD,2014J,612979,M,South East Region,Lower Than A Level,80-90%,0-35,0,60,N,0.0,,,0.0,,8.0,3.0,1.0,99.0,103.0,8.0,4.0,-60.0,1
DDD,2014J,613910,M,West Midlands Region,Lower Than A Level,30-40%,35-55,1,70,N,3.0,71.66666666666667,0.6666666666666666,1.0,8.333333333333334,98.0,10.0,7.0,3.0,146.0,14.0,143.0,-85.0,1
DDD,2014J,614471,F,South East Region,Lower Than A Level,40-50%,0-35,1,120,N,5.0,72.2,-77.0,0.0,15.0,162.0,36.0,22.0,-2.0,247.0,7.363636363636363,249.0,-91.0,1
DDD,2014J,614499,F,East Anglian Region,Lower Than A Level,10-20,0-35,0,60,N,0.0,,,0.0,,0.0,0.0,0.0,,,,,-129.0,1
DDD,2014J,614683,F,Scotland,HE Qualification,40-50%,0-35,0,180,N,1.0,60.0,0.0,0.0,5.0,182.0,13.0,7.0,-10.0,44.0,26.0,54.0,-44.0,1
DDD,2014J,614791,F,South Region,A Level or Equivalent,80-90%,35-55,0,60,N,7.0,82.42857142857143,-1.0,0.0,28.571428571428573,288.0,43.0,30.0,-21.0,240.0,9.6,261.0,-67.0,0
DDD,2014J,614912,F,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,N,0.0,,,0.0,,32.0,6.0,4.0,-23.0,4.0,8.0,27.0,-121.0,1
DDD,2014J,614930,M,London Region,A Level or Equivalent,10-20,0-35,1,60,N,4.0,62.0,-0.75,0.0,12.5,346.0,44.0,17.0,-5.0,136.0,20.352941176470587,141.0,-113.0,1
DDD,2014J,615183,F,Wales,HE Qualification,40-50%,35-55,0,60,N,3.0,94.33333333333333,-1.3333333333333333,0.0,8.333333333333334,847.0,74.0,18.0,-25.0,90.0,47.05555555555556,115.0,-60.0,1
DDD,2014J,616862,F,North Western Region,A Level or Equivalent,30-40%,0-35,1,60,Y,1.0,35.0,12.0,1.0,5.0,126.0,10.0,6.0,-13.0,33.0,21.0,46.0,-150.0,1
DDD,2014J,617249,F,South West Region,A Level or Equivalent,50-60%,0-35,0,120,N,4.0,49.75,2.0,1.0,12.5,698.0,82.0,26.0,-25.0,143.0,26.846153846153847,168.0,-101.0,1
DDD,2014J,617850,M,West Midlands Region,A Level or Equivalent,10-20,0-35,1,120,N,7.0,69.85714285714286,0.0,0.0,28.571428571428573,651.0,82.0,29.0,-20.0,217.0,22.448275862068964,237.0,-22.0,0
