Attendance (%),Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Study_Hours_per_Week,Stress_Level (1-10),Sleep_Hours_per_Night,Extracurricular,Avg_Exam_Score,Exam_Improvement,Study_Sleep_Ratio,Low_Score_Count,Overall_Avg_Score,Score_Variability,Attendance_Efficiency,Priority
68.47,57.07,60.64,53.66,85.3,26.5,74.31,26.8,10,8.7,1,58.855,3.5700000000000003,3.045454545454546,0,59.580000000000005,20.076094241659657,87.01621147948008,2
69.53,43.45,96.58,68.83,72.98,47.8,96.79,15.8,8,6.5,1,70.015,53.13,2.393939393939394,1,71.07166666666667,22.91419421814057,102.21726832542308,1
91.42,99.82,59.8,55.04,50.93,86.89999999999999,60.28,25.2,10,8.9,0,79.81,-40.02,2.8,0,68.795,19.75912523367368,75.25158608619559,2
76.16,76.92,99.35,98.39,93.17,47.0,78.65,7.7,6,6.8,0,88.13499999999999,22.429999999999996,1.115942028985507,0,82.24666666666667,19.779218049929742,107.9919467787115,0
98.87,63.05,58.02,69.52,50.71,32.2,66.91,21.3,4,4.9,0,60.535,-5.029999999999994,4.26,0,56.73499999999999,13.760698746793343,57.38343279053301,2
66.49,52.09,94.99,68.9,51.44,3.6,61.23,24.0,2,4.7,1,73.53999999999999,42.89999999999999,5.0,0,55.375,29.978261957625225,83.28320048127539,2
83.54,96.35,69.97,68.89,96.36,70.5,97.96,11.2,2,7.7,1,83.16,-26.379999999999995,1.435897435897436,0,83.33833333333332,14.865731622314003,99.75859867528528,0
60.06,58.78,57.86,70.34,79.02,54.1,74.02,13.4,1,7.5,0,58.32,-0.9200000000000016,1.7631578947368425,0,65.68666666666667,10.120131751448032,109.36840936840936,2
72.89,40.86,70.04,52.59,71.87,55.6,95.2,10.4,5,6.8,0,55.45,29.180000000000007,1.5072463768115945,1,64.36,19.01204144746166,88.29743449032789,1
59.71,82.3,82.86,85.28,69.22,22.200000000000003,90.87,6.3,3,7.6,0,82.58,0.5600000000000023,0.8181818181818182,0,72.12166666666666,25.47211998767803,120.78657957907664,0
93.44,93.68,81.6,52.03,57.88,46.5,82.2,23.7,2,8.5,1,87.64,-12.080000000000013,2.755813953488372,0,68.98166666666667,19.28722729338426,73.82455764840182,1
68.43,96.87,56.21,80.52,61.08,65.3,51.95,12.9,7,8.5,0,76.54,-40.66,1.5,0,68.655,16.967239905181984,100.3288031565103,2
68.12,53.87,95.05,95.75,94.6,56.4,50.4,28.1,9,7.5,1,74.46,41.18,3.697368421052632,0,74.34499999999998,22.854967731327037,109.13828537874336,1
98.79,82.18,98.42,82.93,89.92,60.1,77.14,26.3,5,7.8,1,90.3,16.239999999999995,3.3291139240506333,0,81.78166666666668,12.932004356118457,82.78334514289571,0
63.29,65.47,47.68,53.0,52.82,10.9,93.31,28.8,7,8.7,1,56.575,-17.79,3.2727272727272734,1,53.86333333333334,26.74572763389822,85.10559856744088,2
53.1,69.33,97.23,95.85,79.07,76.3,84.08,8.7,5,4.1,0,83.28,27.90000000000001,2.071428571428572,0,83.64333333333333,11.077024269480802,157.52040175768988,0
77.9,55.03,71.22,87.55,74.57,45.4,86.88,22.9,5,5.8,1,63.125,16.189999999999998,3.88135593220339,0,70.10833333333333,16.997062589361335,89.99786050492084,1
91.64,82.75,69.33,64.77,83.8,96.6,73.08,21.7,8,4.8,0,76.03999999999999,-13.420000000000002,4.428571428571429,0,78.38833333333334,11.624679637162766,85.53942965226248,1
81.8,51.0,53.34,87.65,61.71,79.9,57.11,12.6,7,5.7,0,52.17,2.3400000000000034,2.1724137931034484,0,65.11833333333334,15.099538293162038,79.60676446617768,2
77.19,46.15,46.92,59.05,73.43,21.200000000000003,64.73,25.7,6,5.0,0,46.535,0.7700000000000031,5.03921568627451,2,51.91333333333333,18.328252144344443,67.25396208489873,2
81.4,73.7,83.92,91.08,73.12,99.8,51.14,23.6,5,6.5,0,78.81,10.22,3.575757575757576,0,78.79333333333334,16.97857787527173,96.7977067977068,1
95.42,77.05,88.51,57.61,78.59,81.1,57.87,6.2,10,7.7,0,82.78,11.460000000000008,0.7948717948717949,0,73.455,12.793338500954317,76.98071683085307,1
71.12,99.48,43.02,71.46,72.38,9.8,98.73,15.1,8,4.8,0,71.25,-56.46,3.0816326530612246,1,65.81166666666667,34.49343961779786,92.53608923884514,1
82.17,86.0,79.43,88.96,78.47,37.9,76.63,24.4,8,7.5,0,82.715,-6.569999999999993,3.210526315789473,0,74.565,18.57675402216437,90.7447973713034,1
53.53,53.2,77.24,78.92,64.33,33.2,60.18,20.5,7,7.7,1,65.22,24.039999999999992,2.628205128205128,0,61.178333333333335,16.9122114658807,114.28793822778503,2
90.43,91.72,97.72,84.53,51.61,73.7,72.93,5.5,3,7.8,1,94.72,6.0,0.6962025316455697,0,78.70166666666667,16.4768363670538,87.03048398392863,0
65.46,60.81,91.11,80.84,63.12,52.8,65.52,6.7,3,6.0,0,75.96000000000001,30.3,1.098360655737705,0,69.03333333333333,14.179082715982254,105.45880435889602,1
85.41,83.97,99.98,69.69,63.54,85.0,84.98,9.0,1,4.1,0,91.975,16.010000000000005,2.1428571428571432,0,81.19333333333334,12.91081045739061,95.06302930960469,0
87.44,72.97,50.94,96.86,50.16,66.2,50.43,27.9,4,6.3,0,61.955,-22.03,4.359375,0,64.59333333333332,18.489036390971453,73.87160719731624,2
71.36,90.37,77.88,85.29,57.14,55.1,94.42,12.0,1,5.2,0,84.125,-12.490000000000007,2.2641509433962264,0,76.7,16.883135964624582,107.48318385650224,0
74.52,82.33,86.47,78.23,81.53,53.4,53.29,10.5,2,4.8,0,84.4,4.140000000000001,2.1428571428571432,0,72.54166666666667,15.099584652124266,97.34523170513508,1
82.41,99.04,72.51,54.77,89.0,93.1,63.9,19.3,4,6.0,1,85.775,-26.53,3.1639344262295084,0,78.72000000000001,17.6474598738742,95.52238805970153,1
84.96,52.44,91.91,80.09,99.23,17.9,96.38,28.3,1,6.8,0,72.175,39.47,4.101449275362319,0,72.99166666666666,31.94124820145053,85.91297865662273,0
98.46,55.94,45.46,64.72,61.98,9.7,55.03,21.3,2,6.7,1,50.7,-10.479999999999997,3.1323529411764706,1,48.805,20.28258735960479,49.56835263050986,2
74.43,61.01,93.36,82.94,59.72,30.3,75.29,11.8,2,4.8,1,77.185,32.35,2.408163265306123,0,67.10333333333334,22.151125178344024,90.15629898338484,1
61.76,40.65,54.42,53.25,60.84,8.299999999999999,82.23,24.1,8,8.1,1,47.535,13.770000000000003,2.939024390243903,1,49.94833333333333,24.546583808478665,80.87489205526771,2
91.81,81.08,50.56,53.3,91.75,18.4,92.53,12.4,7,5.8,1,65.82,-30.52,2.101694915254237,0,64.60333333333334,29.14806797485327,70.36633627418945,1
91.39,56.63,87.73,91.41,50.94,41.4,51.36,23.0,5,7.9,0,72.18,31.1,2.875,0,63.245000000000005,21.006717735048472,69.20341394025604,2
51.3,82.49,65.61,89.0,85.2,47.400000000000006,65.3,25.7,4,8.6,0,74.05,-16.879999999999995,2.954022988505747,0,72.50000000000001,15.891269301097378,141.3255360623782,1
60.1,78.35,65.49,75.35,93.05,55.4,97.04,20.0,5,7.2,1,71.91999999999999,-12.86,2.73972602739726,0,77.44666666666666,15.884534197346383,128.86300610094287,0
66.62,76.35,58.16,90.48,86.84,33.6,83.38,23.1,10,5.6,1,67.255,-18.19,4.052631578947369,0,71.46833333333335,21.79253304842433,107.27759431602124,1
90.87,49.57,88.1,52.13,50.6,76.5,86.07,15.0,4,5.7,0,68.835,38.53,2.586206896551724,1,67.16166666666666,18.400271103075266,73.90961446755438,1
64.25,78.92,62.12,74.92,92.2,55.6,62.17,24.2,8,4.7,0,70.52,-16.800000000000004,5.041666666666667,0,70.98833333333333,13.57582618725898,110.48767833981842,2
76.27,94.78,97.56,63.15,88.09,7.7,99.17,11.5,10,6.6,1,96.17,2.780000000000001,1.7164179104477617,0,75.075,35.56801301731655,98.43319784974436,0
92.85,79.38,73.5,50.88,98.66,25.4,52.31,17.4,7,8.9,1,76.44,-5.879999999999996,1.933333333333333,0,63.35499999999999,25.78512885366292,68.23371028540656,2
56.59,80.35,59.15,67.33,99.73,90.7,95.99,21.2,4,7.5,1,69.75,-21.2,2.7894736842105265,0,82.20833333333333,16.282238687191228,145.2700712728986,0
56.84,72.12,44.03,68.44,77.92,45.2,52.21,17.0,1,7.6,1,58.075,-28.090000000000003,2.207792207792208,1,59.98666666666666,14.656181858405915,105.53600750645084,2
53.99,65.76,76.62,94.5,58.21,32.5,83.39,23.0,4,8.8,0,71.19,10.86,2.5842696629213484,0,68.49666666666666,21.785491196359715,126.8691733036982,1
79.94,52.66,98.41,64.72,94.01,16.4,52.38,10.3,8,6.0,0,75.535,45.75,1.6885245901639347,0,63.09666666666666,30.363301972392048,78.93003085647568,2
50.48,91.62,55.81,99.9,75.22,0.3,66.65,6.9,1,8.2,0,73.715,-35.81,0.8313253012048194,0,64.91666666666667,35.50861792110003,128.5987849973587,1
89.9,42.71,55.12,82.31,82.39,92.1,51.51,22.4,5,8.8,1,48.915,12.409999999999997,2.5168539325842696,1,67.69,20.344435111351704,75.29477196885428,2
92.44,70.47,80.56,98.45,56.32,15.4,64.84,10.9,7,8.5,0,75.515,10.090000000000003,1.2674418604651163,0,64.33999999999999,28.013751623086836,69.6019039376893,1
96.04,64.62,77.4,55.81,74.18,53.3,54.05,29.8,6,6.9,0,71.01,12.78,4.257142857142857,0,63.22666666666667,10.58826835071093,65.83368041093988,2
70.11,93.3,83.47,86.12,63.69,7.6,62.21,29.7,8,6.3,0,88.38499999999999,-9.829999999999998,4.640625,0,66.065,31.258727261358548,94.23049493652832,1
97.41,98.52,84.81,75.02,52.07,67.6,91.62,8.2,7,5.9,1,91.665,-13.709999999999994,1.3666666666666665,0,78.27333333333333,16.98180163194314,80.354515279061,0
80.89,78.38,94.39,63.76,62.35,33.3,70.57,7.2,5,5.1,0,86.38499999999999,16.010000000000005,1.3846153846153848,0,67.125,20.29865882269072,82.98306341945853,1
61.42,79.29,93.98,61.02,75.21,61.4,86.55,13.9,4,8.9,0,86.635,14.689999999999998,1.5444444444444445,0,76.24166666666666,13.290907292832443,124.1316617822642,0
68.08,82.67,90.26,83.74,70.06,83.9,97.99,27.3,10,5.3,0,86.465,7.590000000000003,5.055555555555556,0,84.77,9.246841622954292,124.51527614571091,0
71.98,96.21,48.87,61.96,88.97,71.2,99.57,13.0,4,8.0,0,72.53999999999999,-47.34,1.6049382716049383,1,77.79666666666667,20.342272898244843,108.0809484115958,1
83.61,57.85,81.01,72.2,70.86,10.0,84.0,26.5,8,7.5,0,69.43,23.160000000000004,3.486842105263158,0,62.653333333333336,27.37364109260342,74.93521508591478,1
98.3,90.59,85.0,57.5,88.24,50.8,52.05,22.8,7,7.3,1,87.795,-5.590000000000003,3.0810810810810816,0,70.69666666666667,19.10929686478984,71.91929467616141,1
77.04,63.06,89.55,79.15,90.12,4.699999999999999,93.85,20.1,8,5.0,1,76.305,26.489999999999995,3.941176470588236,0,70.07166666666666,33.91691225136313,90.95491519556938,0
52.15,75.5,46.83,96.8,86.29,47.7,99.62,7.4,5,7.1,1,61.165,-28.67,1.027777777777778,1,75.45666666666666,23.437944164680204,144.69159475870885,1
90.71,87.07,59.78,54.93,75.22,50.9,59.91,29.2,2,6.9,0,73.425,-27.289999999999992,4.171428571428572,0,64.63499999999999,13.741217922731591,71.25454745893506,2
64.88,66.98,65.28,54.68,81.87,25.5,57.45,27.8,5,6.8,0,66.13,-1.7000000000000028,4.028985507246377,0,58.626666666666665,18.807627885160496,90.36169338265516,2
59.54,94.67,63.07,88.64,99.64,92.8,93.87,14.4,2,6.3,0,78.87,-31.6,2.2500000000000004,0,88.78166666666668,13.082231333632144,149.11264136154966,0
54.97,97.17,60.79,80.1,69.81,36.7,75.31,28.0,10,4.3,0,78.98,-36.38,6.363636363636364,0,69.98,20.30843568569475,127.30580316536296,1
83.58,44.36,45.67,87.19,66.86,65.5,75.48,7.2,2,7.2,1,45.015,1.3100000000000025,0.9863013698630138,2,64.17666666666666,16.742325605084456,76.78471723697854,2
69.76,54.4,69.92,66.89,53.8,43.1,79.22,25.3,4,8.8,1,62.16,15.520000000000003,2.842696629213483,0,61.22166666666667,13.128153589392022,87.76041666666667,2
66.9,78.56,64.73,79.6,82.21,43.9,67.42,17.6,7,8.9,0,71.64500000000001,-13.829999999999998,1.955555555555556,0,69.40333333333334,14.338904653657009,103.7419033383159,1
52.29,61.63,87.64,50.47,71.6,16.7,67.44,18.3,4,8.9,1,74.635,26.01,2.033333333333333,0,59.24666666666667,24.1613159133907,113.30400968955186,2
64.68,47.22,56.54,65.88,69.96,85.0,55.75,7.1,5,4.1,1,51.88,9.32,1.690476190476191,1,63.39166666666666,13.28998181588924,98.00814265099976,2
61.27,81.87,45.16,55.51,78.62,10.6,64.81,23.4,9,8.8,1,63.515,-36.71000000000001,2.629213483146067,1,56.095,26.219797672751028,91.55377835808714,2
61.2,83.63,92.84,86.16,50.7,86.8,77.42,6.7,6,6.4,1,88.235,9.210000000000008,1.0307692307692309,0,79.59166666666667,15.009157760069904,130.05174291939,0
78.77,42.96,82.54,74.38,62.33,40.2,65.3,13.3,5,5.3,1,62.75,39.580000000000005,2.4629629629629632,1,61.285,16.857337571514666,77.80246286657356,2
84.16,86.71,67.14,61.09,50.7,67.4,75.93,7.2,8,5.3,0,76.925,-19.569999999999997,1.3333333333333337,0,68.16166666666666,12.336368050065085,80.99057351077312,1
58.59,42.63,68.82,50.58,99.31,71.8,91.23,13.1,1,4.8,1,55.725,26.18999999999999,2.673469387755102,1,70.72833333333334,22.079365404527973,120.7174148034363,1
53.17,50.8,73.53,62.94,64.83,20.3,73.95,13.5,7,4.5,1,62.165,22.730000000000004,2.9347826086956523,0,57.725,20.195604224682164,108.56686101184876,2
82.28,96.02,68.83,57.25,92.26,74.5,72.3,16.4,3,8.0,0,82.425,-27.19,2.0246913580246915,0,76.86,14.694637116989314,93.4127369956247,1
54.94,81.02,97.74,66.62,56.61,51.6,87.9,27.4,8,7.8,0,89.38,16.72,3.468354430379747,0,73.58166666666666,18.24096753647313,133.9309549811916,0
65.76,56.54,74.25,91.31,72.34,77.30000000000001,64.65,7.8,6,5.6,1,65.395,17.71,1.368421052631579,0,72.73166666666667,11.798019184026897,110.60168288726682,1
92.63,53.22,58.15,50.5,85.33,33.8,64.7,14.5,4,6.9,0,55.685,4.93,2.071428571428572,0,57.61666666666667,17.062814148512157,62.20087084817735,2
60.01,40.04,90.66,95.31,93.88,99.9,78.67,5.1,9,6.0,1,65.35,50.62,0.8360655737704918,1,83.07666666666667,22.264192477309088,138.43803810476032,0
67.7,97.61,44.23,65.12,86.38,85.7,99.13,22.0,9,7.3,0,70.92,-53.38,2.972972972972973,1,79.69500000000001,21.211376900144884,117.7178729689808,1
87.39,46.35,46.1,94.96,87.86,72.30000000000001,97.16,15.8,3,5.4,0,46.225,-0.25,2.872727272727273,2,74.12166666666667,23.296096167956264,84.81710340618683,1
89.35,81.37,61.66,62.46,97.19,45.8,64.65,16.3,1,4.3,1,71.515,-19.710000000000008,3.704545454545455,0,68.855,17.896237314027772,77.06211527700057,2
57.28,49.78,47.54,71.14,77.84,76.2,71.45,25.3,7,7.2,1,48.66,-2.240000000000002,3.4657534246575343,2,65.65833333333333,13.44252419252674,114.62697858472998,2
54.01,67.72,93.38,59.97,94.16,99.2,85.59,13.4,1,5.3,1,80.55,25.66,2.481481481481482,0,83.33666666666666,15.903567733897532,154.29858668147872,0
53.29,72.29,73.97,60.93,60.69,59.8,90.85,7.4,10,8.3,1,73.13,1.6799999999999926,0.8809523809523809,0,69.755,12.069369080444924,130.89697879527114,1
52.85,58.75,97.49,77.14,77.33,92.8,91.47,8.0,9,4.1,0,78.12,38.74,1.904761904761905,0,82.49666666666667,14.3580774014722,156.09586881110062,0
61.15,45.24,74.91,71.33,76.48,91.5,81.23,16.4,10,6.8,1,60.075,29.669999999999995,2.3768115942028984,1,73.44833333333334,15.478642597678476,120.11174707004636,1
57.37,67.32,73.38,89.0,79.21,77.1,58.94,9.9,4,8.5,0,70.35,6.060000000000002,1.1511627906976745,0,74.15833333333333,10.328737418807137,129.26326186741036,1
86.55,81.62,63.06,59.41,50.15,4.5,93.79,29.3,3,7.1,0,72.34,-18.56,4.069444444444445,0,58.755,30.941469098929357,67.88561525129984,1
53.06,44.49,79.63,62.39,92.67,70.3,91.69,29.5,4,6.3,1,62.06,35.13999999999999,4.609375,1,73.52833333333334,18.49967179889056,138.57582610880763,1
54.23,52.61,43.81,60.48,79.78,24.1,67.5,22.2,6,4.4,1,48.21,-8.799999999999997,4.933333333333334,1,54.71333333333334,19.41944352103496,100.89126559714796,2
95.31,76.65,61.59,99.67,91.32,55.2,55.72,10.7,1,8.0,1,69.12,-15.060000000000002,1.3209876543209875,0,73.35833333333333,19.000473064286236,76.96813905501347,1
86.78,70.04,58.61,63.8,57.89,4.3,83.01,15.2,3,6.3,1,64.325,-11.430000000000009,2.375,0,56.275,27.09362341954284,64.84789121917493,2
78.45,81.75,58.45,67.45,84.03,74.0,66.51,11.6,1,8.8,1,70.1,-23.3,1.3033707865168538,0,72.03166666666665,9.779800441045136,91.8185680900786,2
66.21,89.41,42.36,50.38,83.56,58.1,61.0,13.1,10,7.4,1,65.88499999999999,-47.05,1.7466666666666666,1,64.135,18.57824722625899,96.86603232140162,2
82.27,67.96,88.59,71.75,67.95,46.0,82.63,5.5,2,7.7,0,78.275,20.63000000000001,0.7051282051282052,0,70.81333333333333,14.755084095547089,86.07430817227826,1
60.18,55.31,88.61,94.86,90.23,78.60000000000001,87.36,6.1,4,4.4,0,71.96000000000001,33.3,1.3555555555555554,0,82.49500000000002,14.338620226507151,137.0804253904952,0
94.88,60.55,91.77,70.86,67.13,42.400000000000006,86.79,12.0,6,4.9,1,76.16,31.22,2.4,0,69.91666666666667,17.9768425110381,73.68957279370433,1
56.27,68.07,42.62,67.12,61.1,86.7,62.5,27.3,4,7.5,1,55.345,-25.45,3.592105263157895,1,64.685,14.188293413938126,114.9546827794562,2
96.89,67.32,45.44,96.47,67.21,99.0,54.33,18.0,6,5.4,0,56.38,-21.879999999999995,3.272727272727273,1,71.62833333333333,21.86074602264677,73.92747789589569,2
92.23,72.39,80.51,92.19,61.64,90.8,91.07,9.5,3,8.4,0,76.45,8.120000000000005,1.1176470588235294,0,81.43333333333334,12.415443071701734,88.29375835772888,0
85.84,76.99,90.92,78.14,75.25,70.1,95.65,11.3,7,8.5,1,83.955,13.930000000000009,1.3139534883720931,0,81.175,9.889159216030452,94.56547064305684,0
78.41,75.69,51.82,95.72,80.34,7.7,91.05,21.1,3,4.4,1,63.755,-23.87,4.688888888888889,0,67.05333333333333,32.87436062749611,85.51630319261999,1
50.38,95.24,90.74,83.48,62.77,22.0,57.17,16.3,10,8.0,1,92.99,-4.5,2.0123456790123457,0,68.56666666666666,27.41339356348766,136.098981077147,1
75.34,89.95,50.14,82.46,70.74,15.7,77.24,26.6,3,6.3,1,70.045,-39.81,4.156250000000001,0,64.37166666666667,27.419190663961373,85.4415538447925,2
66.61,82.78,99.29,79.65,60.66,75.9,51.0,15.3,6,5.1,0,91.035,16.510000000000005,2.942307692307693,0,74.88,17.055874061448744,112.4155532202372,1
63.94,45.71,98.44,64.48,92.74,52.9,76.16,20.2,4,8.5,1,72.075,52.73,2.3488372093023258,1,71.73833333333333,21.25389603500183,112.19632989260764,1
99.74,66.09,84.4,62.26,58.67,63.5,81.54,28.5,7,4.3,1,75.245,18.31,6.477272727272728,0,69.41000000000001,10.8097881570362,69.59093643473031,1
62.77,68.35,72.57,68.64,74.66,11.8,58.16,10.2,3,5.3,1,70.46,4.219999999999999,1.8888888888888888,0,59.03000000000001,23.825502303204438,94.0417396845627,2
77.24,82.96,43.95,61.65,92.61,66.7,82.66,22.4,5,7.0,1,63.455,-39.00999999999999,3.1549295774647885,1,71.755,17.77742472913329,92.89875712066286,1
67.85,83.11,49.95,86.05,63.09,49.2,62.83,6.0,1,6.8,0,66.53,-33.16,0.8695652173913044,1,65.705,15.82777274287194,96.83861459100956,2
91.33,94.28,78.29,74.97,78.66,78.7,62.32,11.9,4,6.9,1,86.285,-15.989999999999997,1.7,0,77.86999999999999,10.207742159753057,85.26223584802364,1
75.06,93.83,62.35,93.02,64.74,74.4,59.53,15.1,5,5.6,1,78.09,-31.48,2.649122807017544,0,74.645,15.385084660150556,99.44710897948308,1
83.68,54.06,71.57,69.93,78.83,96.7,64.24,19.8,8,7.1,1,62.815,17.50999999999999,2.7500000000000004,0,72.55499999999999,14.432059797547955,86.70530592734224,2
59.79,75.77,59.53,52.95,76.29,20.9,99.13,17.8,7,8.7,0,67.65,-16.239999999999995,2.022727272727273,0,64.095,26.54555763211615,107.2002007024586,1
95.21,98.17,85.98,50.38,98.72,30.5,81.6,8.1,5,8.1,0,92.075,-12.189999999999998,0.9878048780487804,0,74.22500000000001,27.73589136840567,77.95924797815357,1
69.84,78.66,71.25,89.62,89.68,67.8,88.92,21.2,6,6.6,1,74.955,-7.409999999999997,3.164179104477612,0,80.98833333333334,9.87066850150823,115.9626765941199,0
68.56,41.96,78.31,50.99,84.33,28.5,95.3,6.7,9,6.6,0,60.135000000000005,36.35,1.0000000000000002,1,63.23166666666668,26.493413080738893,92.22821859198756,1
75.11,85.27,99.85,86.75,65.99,63.2,59.45,14.5,3,6.7,0,92.56,14.579999999999998,2.1323529411764706,0,76.75166666666667,16.1546927134708,102.18568322016598,1
87.46,43.88,71.13,55.89,71.68,85.7,98.21,11.5,8,8.3,1,57.505,27.249999999999996,1.369047619047619,1,71.08166666666666,19.59959123723417,81.27334400487842,1
84.19,49.65,56.36,69.98,82.97,50.7,92.26,11.0,10,7.6,1,53.005,6.710000000000001,1.4285714285714286,1,66.98666666666666,17.78712980406526,79.56606089400958,1
79.62,81.59,49.71,74.1,98.16,85.39999999999999,53.78,16.7,5,4.4,0,65.65,-31.880000000000003,3.711111111111111,1,73.79,18.814205271549472,92.67771916603868,2
83.84,66.22,47.53,56.71,97.03,75.1,89.14,5.4,1,7.0,0,56.875,-18.69,0.7605633802816902,1,71.955,18.95179015291168,85.8241889312977,1
67.07,91.07,47.56,74.13,54.55,47.8,87.42,23.2,1,6.1,1,69.315,-43.50999999999999,3.741935483870968,1,67.08833333333334,19.74177035290064,100.02733462551564,1
67.66,64.8,99.58,63.96,95.34,61.5,65.42,19.9,3,5.1,0,82.19,34.78,3.826923076923077,0,75.10000000000001,17.422858548470167,110.99615725687262,1
55.0,71.85,57.44,88.38,67.85,15.5,75.45,7.3,5,8.4,1,64.645,-14.409999999999997,0.8588235294117647,0,62.745,25.24981326663625,114.08181818181816,2
66.15,57.81,96.62,87.78,80.24,81.89999999999999,98.22,9.7,4,5.3,1,77.215,38.81,1.7962962962962965,0,83.76166666666666,14.696149722518028,126.62383471907278,0
75.81,73.92,59.66,56.49,56.46,4.1,93.23,21.5,2,4.9,0,66.78999999999999,-14.260000000000003,4.3,0,57.31,29.679487866201463,75.59688695422768,2
83.18,99.48,61.94,81.38,71.66,52.8,82.71,27.9,6,5.8,1,80.71000000000001,-37.540000000000006,4.728813559322034,0,74.995,16.576959612667217,90.15989420533782,1
61.02,88.29,78.67,63.81,51.76,18.700000000000003,54.09,14.4,3,5.5,1,83.48,-9.620000000000005,2.571428571428572,0,59.220000000000006,24.365033962627678,97.05014749262536,2
58.79,80.17,67.92,89.84,60.95,58.7,97.82,29.9,6,5.7,1,74.045,-12.25,5.155172413793103,0,75.89999999999999,15.975392326950844,129.10358904575608,0
85.2,49.11,94.47,73.96,67.11,62.3,77.43,21.1,7,7.9,0,71.78999999999999,45.36,2.6375,1,70.73,15.300354244265066,83.01643192488264,1
57.16,42.8,93.41,89.94,83.86,67.2,96.82,25.7,8,8.0,0,68.10499999999999,50.61,3.1728395061728394,1,79.005,20.582436930548333,138.21728481455563,0
91.65,88.83,54.22,69.92,86.96,43.8,69.92,24.8,10,5.6,0,71.525,-34.61,4.350877192982457,0,68.94166666666668,17.725412736144303,75.22276777595927,2
53.61,49.64,89.46,82.57,85.13,66.9,71.41,25.5,6,6.4,1,69.55,39.81999999999999,3.923076923076923,1,74.18499999999999,14.742155541168325,138.37903376235775,1
56.98,50.52,94.14,63.29,89.92,8.7,60.15,14.6,3,4.2,0,72.33,43.62,3.3953488372093026,0,61.12,30.93744204034975,107.26570726570726,2
53.36,82.01,43.66,50.8,75.8,31.6,88.76,14.1,10,7.9,0,62.835,-38.35000000000001,1.7625,1,62.105,23.207012517771435,116.38868065967016,2
